houseid,description,price,bedrooms,bathrooms,floor_area,land_area,latitude,longitude,city,province
402,5BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Greta w/ CB 236sqm,12941000.0,5.0,3.0,166.0,236.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
403,2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Criselle 63sqm,4057000.0,2.0,1.0,40.0,63.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
404,RFO 2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 115sqm,4944000.0,2.0,1.0,36.0,115.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
405,"Pre-selling 5 bedroom House and Lot For Sale in Binangonan, Rizal",,5.0,3.0,142.0,397.0,14.4979795,121.1751624,Bilibiran,Binangonan
406,"For Sale 2BR 2-Storey House and Lot in Mabalacat, Pampanga at Talanai Homes | APITONG",2224500.0,2.0,1.0,50.0,65.0,15.1987752,120.6026101,Sapang Biabas,Mabalacat
407,"2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 88sqm",4706000.0,2.0,2.0,53.0,88.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
408,"Futura Homes Palm Estates | Amber Duplex 2BR House for Sale in Talisay, Negros Occ. | Futura by Filinvest",3185000.0,2.0,1.0,40.3,84.0,10.7425424,122.9987613,Efigenio Lizares,Talisay
409,"2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 96sqm",5301000.0,2.0,2.0,53.0,96.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
410,"3-Bedroom House for Sale in Mexico, Pampanga at The Lakeshore | Pebble Model",2146550.0,3.0,2.0,61.3,154.0,15.0941848,120.6701583,Km.71,North Luzon Expressway Panipuan
411,"2 Storey, 5 Bedrooms, House & Lot @ Praverde Residences in Dasmariñas, Cavite",14451000.0,5.0,3.0,142.0,154.0,14.3019569,120.88374,Governor'S Dr,4114 Dasmarinas
412,"4-Bedroom Townhouse for Sale in General Trias, Cavite at Lancaster New City | ADELLE Model",3336800.0,4.0,2.0,70.0,60.0,14.3723207,120.8976745,Pasong Camachile I,General Trias
413,"2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Criselle 63sqm",4196000.0,2.0,1.0,40.0,63.0,14.87426,120.7915336,Longos,Malolos
414,"2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Bella 88sqm",5733000.0,2.0,2.0,53.0,88.0,14.87426,120.7915336,Longos,Malolos
415,"RFO 2BR 2-Storey Townhouse for Sale in Malolos, Bulacan at Camella Provence | Arielle EU 104sqm",5544000.0,2.0,1.0,36.0,104.0,14.87426,120.7915336,Longos,Malolos
416,"RFO 3BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Cara w/ CB 99sqm",7810000.0,3.0,2.0,66.0,99.0,14.87426,120.7915336,Longos,Malolos
417,"5BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Ella w/ CB",8298000.0,5.0,3.0,100.0,110.0,14.87426,120.7915336,Longos,Malolos
418,"2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Ezabelle",4466000.0,2.0,1.0,46.0,63.0,14.87426,120.7915336,Longos,Malolos
419,"RFO 3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Typical Unit",32184000.0,3.0,3.0,247.4,92.0,14.4302736,121.0452586,Km. 19 West Service Rd. Cupang,Muntinlupa
420,"RFO 2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Mika SF",4594000.0,2.0,1.0,46.0,63.0,14.9131781,120.2282421,Aningway Sacatihan,Subic
421,"2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ezabelle 60sqm",4160000.0,2.0,1.0,46.0,60.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
422,"For Sale 4BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Dana w/ CB 110sqm",6884000.0,4.0,3.0,85.0,110.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
423,"3BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Cara 96sqm",6262000.0,3.0,2.0,66.0,96.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
424,"RFO 3BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Cara w/ CB 99sqm",6559000.0,3.0,2.0,66.0,99.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
425,"5BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ella 141sqm",9003000.0,5.0,3.0,100.0,141.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
426,"For Sale 3BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Cara 96sqm",6347000.0,3.0,2.0,66.0,96.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
427,"House and Lot at Portofino Heights Las Piñas City, Metro Manila",35000000.0,5.0,5.0,380.0,350.0,14.42473245,121.0145735,Almanza Dos,Las Pinas
428,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Marga 60sqm",4904000.0,2.0,1.0,46.0,60.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
429,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Marga 63sqm",5282000.0,2.0,1.0,46.0,63.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
430,"BTS 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ezabelle 60sqm",4281000.0,2.0,1.0,46.0,60.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
431,For Sale RFO 2BR 2-Storey House and Lot in Cabanatuan Nueva Ecija at Camella Nueva Ecija | Ezabelle 63sqm,4364000.0,2.0,1.0,36.0,63.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
432,"RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm",4393000.0,2.0,1.0,40.0,63.0,15.468244,120.9764138,Emilio Vergara Hwy Santa Arcadia,Cabanatuan
433,Futura Homes Zamboanga | Amber 2BR Townhouse Inner Unit for Sale in Zamboanga City | Futura by Filinvest,2450200.0,2.0,1.0,40.3,50.4,6.9483885,122.1148889,Zambowood Rd. Boalan,Zamboanga
434,For sale Beautiful House and Lot in Carcar! Spacious and Overlooking,11000000.0,3.0,3.0,442.0,283.0,10.1143434,123.6747667,Perrelos,Carcar
435,"Modern Asian Industrial House with Garden Space, Roof Deck",14700000.0,4.0,3.0,255.0,187.0,14.6092561,121.1106377,San Isidro,Cainta
436,"L-R-1-33- Acquired Property for Sale in Lot 1, Block 2, corner of Road Lot 4 and Road Lot 7, Sapphire Homes, Brgy. San Jose/Bintog, Plaridel, Bulacan - Retail",3312600.0,,,144.0,105.0,14.9027084,120.8890133,Bintog,Plaridel
437,2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 98sqm,4540000.0,2.0,1.0,36.0,98.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
438,"2BR Townhouse for Sale in San Jose, Batangas at PHINMA Maayo San Jose | Rosario Model, Appliance Bundle Promo!",4062500.0,2.0,2.0,48.3,50.0,13.9184235,121.1054948,President Jose P. Laurel Hwy Banaybanay Ii,San Jose
439,"BIG DISCOUNT (up to 500k)! 3BR Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite | Rosanna Model",5234791.0,3.0,2.0,75.0,80.0,14.4289186,120.928888,Carsadang Bago I,Imus
440,"2BR Townhouse for Sale in Mexico, Pampanga | Flavorscapes at The Lakeshore, Alcove",2530000.0,2.0,2.0,48.0,45.5,14.4321626,121.0452418,Divisoria,Mexico
441,"New Leaf | Bernice 1BR SA House for Sale in Trece Martires, Cavite | Futura by Filinvest",2149700.0,1.0,1.0,27.2,69.0,14.3100648,120.8721289,The Wood Estates,Brgy. Hugo Perez
442,"For Sale 2BR Townhouse in San Jose, Batangas at PHINMA Maayo San Jose | Rosario Model, Appliance Bundle Promo!",4062500.0,2.0,2.0,48.3,50.0,13.9184235,121.1054948,President Jose P. Laurel Hwy Banaybanay Ii,San Jose
443,"2 Storey, 5 Bedrooms, House & Lot @ Praverde Residences in Dasmariñas, Cavite",14986000.0,5.0,3.0,166.0,154.0,14.3019569,120.88374,Governor'S Dr,4114 Dasmarinas
444,"Duplex House and Lot Side by Side for Sale in Capas, Tarlac at Ajoya Capas",3060000.0,,2.0,66.0,80.0,15.38374425,120.5870832,Talaga,Capas
445,"2-Bedroom 2-Storey House and Lot for Sale in Mabalacat, Pampanga at Talanai Homes | APITONG",2224500.0,2.0,1.0,50.0,65.0,15.1987752,120.6026101,Sapang Biabas,Mabalacat
446,[05365-N-315] House & Lot for sale in Roxas District at Quezon City Metro Manila,5000000.0,,,167.5,200.0,14.6959857,121.057394,#91 ( Lot 16 Block Lch-1 ) Waling-Waling Street Roxas District Quezon City Metro Manila Roxas,Quezon City
447,"Claremont Phase 4 | Opal 3BR Single Attached House for Sale in Mabalacat, Pampanga | Futura by Filinvest",3825700.0,3.0,,53.6,88.0,15.2270079,120.5922007,Santa Maria,Mabalacat
448,The Elements Brand New Town House in Las Pinas City,8897000.0,4.0,3.0,143.0,80.0,14.4235191,120.9966979,Metrocor-B Homes,Talon 5
449,"3BR Beach House and Lot for Sale in San Juan, Batangas at Seafront Residences",12099000.0,3.0,2.0,100.0,200.0,13.7425627,121.4257242,San Juan - Laiya Rd. Calubcub Ii,San Juan
450,"For Sale 3 BR Single Detached House at Montecelio Residences Concepcion, Tarlac",3340000.0,3.0,2.0,107.6,100.0,15.3290862,120.6394315,Alfonso,Concepcion
451,House and lot BF homes Parañaque,35000000.0,4.0,6.0,330.0,280.0,14.4462789,121.0274109,B.F. Homes,Paranaque
452,"Ready For You: 3BR Beach House and Lot for Sale in San Juan, Batangas at Seafront Residences at Php 250,815 monthly amortization",18771000.0,3.0,2.0,100.0,200.0,13.7425627,121.4257242,San Juan - Laiya Rd. Calubcub Ii,San Juan
453,RFO 5BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Ella 148sqm,9683000.0,5.0,3.0,100.0,148.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
454,"4BR Beach House and Lot for Sale in San Juan, Batangas at Seafront Residences",15450000.0,4.0,3.0,150.0,200.0,13.7425627,121.4257242,San Juan - Laiya Rd. Calubcub Ii,San Juan
455,RFO 2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 205sqm,7408000.0,2.0,1.0,36.0,205.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
456,"House and Lot with 3 Bedrooms for Sale in Davao City, Davao del Sur at PHINMA Maayo Tugbok | Tanglaw Model",8500000.0,3.0,3.0,74.3,80.0,7.1035383,125.4948467,Tugbok,Davao
457,"Brand New 3 br Full furnished Beachhouse in San Juan, Laiya Batangas",30000000.0,3.0,3.0,337.0,312.0,13.7367475,121.420371,Calubcub Ii,San Juan
458,RFO 4BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Dana w/ CB 121sqm,8229000.0,4.0,3.0,85.0,121.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
459,"Brand New Duplex House For Sale in Las Piñas. 4 Bedroom, Furnished",,4.0,4.0,160.0,91.5,14.4498228,120.9782887,Pamplona Tres,Las Pinas
460,"Sandia Homes | Bernice SA 1BR House for Sale in Tanauan, Batangas | Futura by Filinvest",1496900.0,1.0,1.0,27.2,60.0,14.1177207,121.0940992,Cale,Tanauan
461,"5BR Single Attached House and Lot for Sale in Lipa, Batangas | The Villages at Lipa - Sierra Village, SA150",9841000.0,5.0,3.0,150.0,150.0,13.9984308,121.1674592,Bugtong Na Pulo,Lipa
462,"RFO 1BR 2-Storey Rowhouse for Sale at Marytown Place in Santa Maria, Bulacan | B1 L23 (ROSE-INNER)",1675000.0,1.0,1.0,44.0,40.0,14.8279751,121.0003891,Santa Maria-San Jose Rd. Bulac,Santa Maria
463,Modern Industrial House for sale in Antipolo boundary of Marikina,17890000.0,4.0,3.0,246.0,121.0,14.6360063,121.1240475,Cupang,Antipolo
464,"Townhouse For Sale in The Alcove at Palmera Homes, Quezon City - Resort Style",18287829.0,3.0,3.0,176.0,79.0,14.7252015,121.043347,Santa Monica,Quezon City
465,"3BR Single Attached-Complete House and Lot for Sale in Santa Maria, Bulacan | North Orchard Residences",5183808.0,3.0,2.0,75.3,80.0,14.8482305,120.969695,Caysio Rd. Caysio,Santa Maria
466,"3BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Cara w/ CB 118sqm",6249000.0,3.0,2.0,66.0,118.0,14.9131781,120.2282421,Aningway Sacatihan,Subic
467,For Sale: BF Resort Village House - Ready for Move In!,18000000.0,4.0,3.0,382.0,192.0,14.42473245,121.0145735,Almanza Dos,Las Pinas
468,"RFO 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 96sqm",5442000.0,2.0,2.0,53.0,96.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
469,3BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Cara w/ CB 104sqm,6346000.0,3.0,2.0,66.0,104.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
470,"3BR Single Detached House and Lot for Sale in Lipa, Batangas | The Villages at Lipa - Sierra Village, SD103",7367000.0,3.0,2.0,103.0,132.0,13.9984308,121.1674592,Bugtong Na Pulo,Lipa
471,"Duplex House and Lot Back to Back for Sale in Capas, Tarlac at Ajoya Capas",3192000.0,,2.0,75.0,90.0,15.38374425,120.5870832,Talaga,Capas
472,"5BR Single Detached House and Lot for Sale in Mexico, Pampanga at Ajoya Pampanga",6311000.0,5.0,3.0,107.0,141.0,15.1262529,120.6580131,Eden,Mexico
473,"3BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Cara w/ CB 99sqm",5706000.0,3.0,2.0,66.0,99.0,14.9131781,120.2282421,Aningway Sacatihan,Subic
474,"3-Bedroom House and Lot for Sale in Kawit, Cavite at Lancaster New City | GABRIELLE Model",6650000.0,3.0,2.0,84.0,120.0,14.4129793,120.8886677,San Sebastian,Kawit
475,"2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Ezabelle 74sqm",3984000.0,2.0,1.0,46.0,74.0,14.9131781,120.2282421,Aningway Sacatihan,Subic
476,Charming Loyola Grand Villas House and Lot for Sale in Quezon City,110000000.0,12.0,12.0,1200.0,1000.0,14.6716797,121.0745345,Matandang Balara,Quezon City
477,For Sale | Spacious 3-story Townhouse | Ametta Place | Pasig,19500000.0,3.0,3.0,183.0,110.0,14.5693109,121.0810435,Mercedes Ave,Pasig
478,Prime Single House and Lot for Sale in Greenwoods Executive Village Cainta Pasig,18000000.0,6.0,4.0,244.0,158.0,14.5522068,121.1039604,Olive St,1900 Cainta
479,"For Sale Two (2) Storey Townhouse with Roofdeck in Cupang, Antipolo",10900000.0,5.0,3.0,180.0,120.0,14.6400469,121.1272474,21 Stirrup St.,Rancho Estate 2 Subd.
480,4BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Dani w/ CB 110sqm,7201000.0,4.0,3.0,83.0,110.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
481,"Erin Model House for Sale at Averdeen Estates NUVALI in Calamba City, Laguna",,3.0,2.0,95.0,169.0,14.1727369,121.0852575,Laguerta,Calamba
482,Old two-storey residential house For Sale Located at  Urdanenta  City,4000000.0,3.0,2.0,60.0,247.0,15.9823552,120.5799421,San Vicente,Urdaneta
483,"Hanna Model SF House For Sale in Camella Sierra Metro East, Antipolo City",,3.0,2.0,60.0,121.0,14.5730447,121.1864717,Dalig,Antipolo
484,3 Bedroom House For Sale at Camella Urdanenta,6728000.0,3.0,2.0,66.0,99.0,15.9980269,120.5754414,Anonas,Urdaneta
485,House For Sale Located at Camella Urdanenta City,8116000.0,4.0,3.0,83.0,121.0,15.9980269,120.5754414,Anonas,Urdaneta
486,"Townhouse For Sale at Jade Residences, Malagasang, Imus, Cavite",2688000.0,2.0,1.0,50.0,60.0,14.3905436,120.9273746,Malagasang I-C,Imus
487,"3-Bedroom House and Lot for Sale in Kawit, Cavite at Lancaster New City | AIRA Model",5282600.0,3.0,2.0,80.0,92.0,14.4129793,120.8886677,San Sebastian,Kawit
488,For sale Preselling 2 Storey Modern Samantha 5 Bedrooms House in Muntinlupa,16884800.0,5.0,3.0,195.0,240.0,14.3801129,121.0514828,Tunasan,Muntinlupa
489,"5 Bedroom House For Sale at Camella Urdaneta City, Pangasinan",11576000.0,5.0,3.0,166.0,154.0,15.9980269,120.5754414,Anonas,Urdaneta
490,Advance Construction 5-Bedrooms House and Lot near Koronadal New Public Terminal,10793502.0,5.0,3.0,166.0,143.0,6.4803979,124.8538871,Robredo Street San Isidro,Koronadal
491,2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Criselle 66sqm,3900000.0,2.0,1.0,40.0,66.0,15.4777848,120.6140745,Camella Tarlac Access Rd. Maliwalo,Tarlac
492,"2 3 Bedroom House For Sale Locatee at Camella Urdanenta City,",6728000.0,3.0,2.0,66.0,99.0,15.9980269,120.5754414,Anonas,Urdaneta
493,"2BR Single Attached House and Lot for Sale in Cabanatuan, Nueva Ecija at Ajoya Cabanatuan",3957188.0,2.0,2.0,75.0,135.0,15.4799841,120.9920413,Valle Cruz,Cabanatuan
494,"3 Bedrooms with Balcony for Sale in Alta Eminenza San Jose Del Monte, Bulacan",5295000.0,3.0,1.0,102.0,63.0,14.8055218,121.0694935,Bayani Rd,3023 San Jose Del Monte
495,2 Bedroom Single Attached at Mirasville Malasiqui,2250000.0,2.0,1.0,56.0,54.0,15.922827,120.4243958,Banawang,Malasiqui
496,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 121sqm",6079000.0,3.0,2.0,66.0,121.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
497,"3BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 142sqm",8271000.0,3.0,2.0,66.0,142.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
498,"BTS 3BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 117sqm",8158000.0,3.0,2.0,66.0,117.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
499,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 121sqm",7474000.0,3.0,2.0,66.0,121.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
500,"Futura Homes San Pedro | 3BR Iris House and Lot for Sale in San Pedro, Laguna | Futura by Filinvest",10152900.0,3.0,2.0,,150.0,14.3556159,121.0479804,San Vicente Rd. San Vicente,San Pedro
501,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 157sqm",9431000.0,4.0,3.0,83.0,157.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
502,"For Sale 4BR House and Lot in Urdaneta, Pangasinan at Camella Urdaneta | Dana 110sqm",6928000.0,4.0,3.0,85.0,110.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
503,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 154sqm",10653000.0,5.0,3.0,142.0,154.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
504,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 132sqm",9987000.0,5.0,3.0,142.0,132.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
505,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ella 145sqm",7755000.0,5.0,3.0,100.0,145.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
506,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 154sqm",11576000.0,5.0,3.0,166.0,154.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
507,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 133sqm",10022000.0,5.0,3.0,142.0,133.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
508,"Valle Dulce | 1BR Bernice SA House and Lot for Sale in Calamba, Laguna | Futura by Filinvest",1740000.0,1.0,1.0,29.2,70.0,14.1667422,121.1063562,Pueblo Solana,Ciudad De Calamba Bubuyan
509,"RFO 3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 89sqm",5465000.0,3.0,2.0,66.0,89.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
510,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 125sqm",7685000.0,3.0,2.0,66.0,125.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
511,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 101sqm",6796000.0,3.0,2.0,66.0,101.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
512,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 100sqm",6762000.0,3.0,2.0,66.0,100.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
513,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 100sqm",6007000.0,3.0,2.0,66.0,100.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
514,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 174sqm",10017000.0,4.0,3.0,83.0,174.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
515,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 246sqm",9671000.0,4.0,3.0,85.0,246.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
516,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 110sqm",8259000.0,4.0,3.0,85.0,110.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
517,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 99sqm",7820000.0,4.0,3.0,85.0,99.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
518,"44 sqm House and lot for sale in Bloomfield Terraces, Morong, Rizal | PAG-IBIG",1600000.0,2.0,1.0,44.0,36.0,14.5343846,121.1527061,Morong,Calabarzon
519,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 168sqm",12160000.0,5.0,3.0,166.0,168.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
520,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 121sqm",6721000.0,4.0,3.0,85.0,121.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
521,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 172sqm",9948000.0,4.0,3.0,83.0,172.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
522,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 142sqm",8914000.0,4.0,3.0,83.0,142.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
523,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 130sqm",8500000.0,4.0,3.0,83.0,130.0,16.0015834,120.5760561,Macarthur Hwy Anonas,Urdaneta
